path,name,snow,day,node
./images/all/1667469626150026460-sample.jpg,1667469626150026460-sample.jpg,False,False,W014
./images/all/1667473226705685091-sample.jpg,1667473226705685091-sample.jpg,False,False,W014
./images/all/1667476827987827770-sample.jpg,1667476827987827770-sample.jpg,False,True,W014
./images/all/1667480426472485581-sample.jpg,1667480426472485581-sample.jpg,False,True,W014
./images/all/1667484026348424374-sample.jpg,1667484026348424374-sample.jpg,False,True,W014
./images/all/1667487626832071337-sample.jpg,1667487626832071337-sample.jpg,False,True,W014
./images/all/1667491226422498150-sample.jpg,1667491226422498150-sample.jpg,False,True,W014
./images/all/1667494826461178659-sample.jpg,1667494826461178659-sample.jpg,False,True,W014
./images/all/1667498425967367274-sample.jpg,1667498425967367274-sample.jpg,False,True,W014
./images/all/1667502027891851773-sample.jpg,1667502027891851773-sample.jpg,False,True,W014
./images/all/1667505626920849102-sample.jpg,1667505626920849102-sample.jpg,False,True,W014
./images/all/1667509226489163609-sample.jpg,1667509226489163609-sample.jpg,False,True,W014
./images/all/1667512829479994114-sample.jpg,1667512829479994114-sample.jpg,False,True,W014
./images/all/1667516428708698674-sample.jpg,1667516428708698674-sample.jpg,False,True,W014
./images/all/1667520027046856977-sample.jpg,1667520027046856977-sample.jpg,False,False,W014
./images/all/1667523626539931050-sample.jpg,1667523626539931050-sample.jpg,False,False,W014
./images/all/1667527226263109762-sample.jpg,1667527226263109762-sample.jpg,False,False,W014
./images/all/1667530826653251321-sample.jpg,1667530826653251321-sample.jpg,False,False,W014
./images/all/1667534426838757945-sample.jpg,1667534426838757945-sample.jpg,False,False,W014
./images/all/1667538026719869647-sample.jpg,1667538026719869647-sample.jpg,False,False,W014
./images/all/1667541627691891839-sample.jpg,1667541627691891839-sample.jpg,False,False,W014
./images/all/1667545229016905598-sample.jpg,1667545229016905598-sample.jpg,False,False,W014
./images/all/1667548826491007367-sample.jpg,1667548826491007367-sample.jpg,False,False,W014
./images/all/1667552426573419344-sample.jpg,1667552426573419344-sample.jpg,False,False,W014
./images/all/1667556025994623720-sample.jpg,1667556025994623720-sample.jpg,False,False,W014
./images/all/1667559628033481183-sample.jpg,1667559628033481183-sample.jpg,False,False,W014
./images/all/1667563227565689062-sample.jpg,1667563227565689062-sample.jpg,False,False,W014
./images/all/1667566826474989907-sample.jpg,1667566826474989907-sample.jpg,False,True,W014
./images/all/1667570426192790688-sample.jpg,1667570426192790688-sample.jpg,False,True,W014
./images/all/1667574028398056257-sample.jpg,1667574028398056257-sample.jpg,False,True,W014
./images/all/1667577626652323853-sample.jpg,1667577626652323853-sample.jpg,False,True,W014
./images/all/1667581226883626283-sample.jpg,1667581226883626283-sample.jpg,False,True,W014
./images/all/1667584826790447805-sample.jpg,1667584826790447805-sample.jpg,False,True,W014
./images/all/1667588425789380273-sample.jpg,1667588425789380273-sample.jpg,False,True,W014
./images/all/1667592026980135724-sample.jpg,1667592026980135724-sample.jpg,False,True,W014
./images/all/1667595627119799156-sample.jpg,1667595627119799156-sample.jpg,False,True,W014
./images/all/1667599226664200747-sample.jpg,1667599226664200747-sample.jpg,False,True,W014
./images/all/1667602826637121741-sample.jpg,1667602826637121741-sample.jpg,False,True,W014
./images/all/1667606426393800927-sample.jpg,1667606426393800927-sample.jpg,False,False,W014
./images/all/1667610026534382382-sample.jpg,1667610026534382382-sample.jpg,False,False,W014
./images/all/1667613626226408691-sample.jpg,1667613626226408691-sample.jpg,False,False,W014
./images/all/1667617226654191258-sample.jpg,1667617226654191258-sample.jpg,False,False,W014
./images/all/1667620827298145008-sample.jpg,1667620827298145008-sample.jpg,False,False,W014
./images/all/1667624426235620845-sample.jpg,1667624426235620845-sample.jpg,False,False,W014
./images/all/1667628026550899484-sample.jpg,1667628026550899484-sample.jpg,False,False,W014
./images/all/1667631626068604396-sample.jpg,1667631626068604396-sample.jpg,False,False,W014
./images/all/1667635226996305050-sample.jpg,1667635226996305050-sample.jpg,False,False,W014
./images/all/1667638826802368251-sample.jpg,1667638826802368251-sample.jpg,False,False,W014
./images/all/1667642426255792106-sample.jpg,1667642426255792106-sample.jpg,False,False,W014
./images/all/1667646026243268345-sample.jpg,1667646026243268345-sample.jpg,False,False,W014
./images/all/1667649626652112868-sample.jpg,1667649626652112868-sample.jpg,False,False,W014
./images/all/1667653227085558803-sample.jpg,1667653227085558803-sample.jpg,False,False,W014
./images/all/1667656826149866765-sample.jpg,1667656826149866765-sample.jpg,False,True,W014
./images/all/1667660427230102786-sample.jpg,1667660427230102786-sample.jpg,False,True,W014
./images/all/1667664026459757028-sample.jpg,1667664026459757028-sample.jpg,False,True,W014
./images/all/1667667626394613066-sample.jpg,1667667626394613066-sample.jpg,False,True,W014
./images/all/1667671226286777655-sample.jpg,1667671226286777655-sample.jpg,False,True,W014
./images/all/1667674826257047964-sample.jpg,1667674826257047964-sample.jpg,False,True,W014
./images/all/1667678427053737646-sample.jpg,1667678427053737646-sample.jpg,False,True,W014
./images/all/1667682026248733940-sample.jpg,1667682026248733940-sample.jpg,False,True,W014
./images/all/1667685626760888347-sample.jpg,1667685626760888347-sample.jpg,False,True,W014
./images/all/1667689227366591485-sample.jpg,1667689227366591485-sample.jpg,False,True,W014
./images/all/1667692827238307665-sample.jpg,1667692827238307665-sample.jpg,False,False,W014
./images/all/1667696427431480851-sample.jpg,1667696427431480851-sample.jpg,False,False,W014
./images/all/1667700026206990231-sample.jpg,1667700026206990231-sample.jpg,False,False,W014
./images/all/1667703626668835970-sample.jpg,1667703626668835970-sample.jpg,False,False,W014
./images/all/1667707226254771535-sample.jpg,1667707226254771535-sample.jpg,False,True,W014
./images/all/1667710827649012633-sample.jpg,1667710827649012633-sample.jpg,False,False,W014
./images/all/1667714426277076218-sample.jpg,1667714426277076218-sample.jpg,False,False,W014
./images/all/1667718026212125561-sample.jpg,1667718026212125561-sample.jpg,False,False,W014
./images/all/1667721626446155036-sample.jpg,1667721626446155036-sample.jpg,False,False,W014
./images/all/1667725230435777153-sample.jpg,1667725230435777153-sample.jpg,False,False,W014
./images/all/1667728826419256941-sample.jpg,1667728826419256941-sample.jpg,False,False,W014
./images/all/1667732426219686071-sample.jpg,1667732426219686071-sample.jpg,False,False,W014
./images/all/1667736026042223107-sample.jpg,1667736026042223107-sample.jpg,False,False,W014
./images/all/1667739627041776028-sample.jpg,1667739627041776028-sample.jpg,False,True,W014
./images/all/1667743227359223615-sample.jpg,1667743227359223615-sample.jpg,False,True,W014
./images/all/1667746826478266188-sample.jpg,1667746826478266188-sample.jpg,False,True,W014
./images/all/1667750426522264560-sample.jpg,1667750426522264560-sample.jpg,False,True,W014
./images/all/1667754026223422218-sample.jpg,1667754026223422218-sample.jpg,False,True,W014
./images/all/1667757627204574781-sample.jpg,1667757627204574781-sample.jpg,False,True,W014
./images/all/1667761228177237271-sample.jpg,1667761228177237271-sample.jpg,False,True,W014
./images/all/1667764828882191050-sample.jpg,1667764828882191050-sample.jpg,False,True,W014
./images/all/1667768426724444033-sample.jpg,1667768426724444033-sample.jpg,False,True,W014
./images/all/1667772026526333808-sample.jpg,1667772026526333808-sample.jpg,False,True,W014
./images/all/1667775626576903031-sample.jpg,1667775626576903031-sample.jpg,False,True,W014
./images/all/1667779228268463016-sample.jpg,1667779228268463016-sample.jpg,False,True,W014
./images/all/1667782826320264976-sample.jpg,1667782826320264976-sample.jpg,False,True,W014
./images/all/1667786426237668273-sample.jpg,1667786426237668273-sample.jpg,False,True,W014
./images/all/1667790025856967621-sample.jpg,1667790025856967621-sample.jpg,False,True,W014
./images/all/1667793626381346016-sample.jpg,1667793626381346016-sample.jpg,False,True,W014
./images/all/1667797226083909133-sample.jpg,1667797226083909133-sample.jpg,False,True,W014
./images/all/1667800826200720620-sample.jpg,1667800826200720620-sample.jpg,False,True,W014
./images/all/1667804426184766344-sample.jpg,1667804426184766344-sample.jpg,False,True,W014
./images/all/1667808026383483138-sample.jpg,1667808026383483138-sample.jpg,False,True,W014
./images/all/1667811628289996363-sample.jpg,1667811628289996363-sample.jpg,False,False,W014
./images/all/1667815226845797240-sample.jpg,1667815226845797240-sample.jpg,False,False,W014
./images/all/1667818826592382695-sample.jpg,1667818826592382695-sample.jpg,False,False,W014
./images/all/1667822426746035511-sample.jpg,1667822426746035511-sample.jpg,False,True,W014
./images/all/1667826025558396736-sample.jpg,1667826025558396736-sample.jpg,False,True,W014
./images/all/1667829626688951088-sample.jpg,1667829626688951088-sample.jpg,False,True,W014
./images/all/1667833227017135979-sample.jpg,1667833227017135979-sample.jpg,False,True,W014
./images/all/1667836826698982937-sample.jpg,1667836826698982937-sample.jpg,False,True,W014
./images/all/1667840427045829374-sample.jpg,1667840427045829374-sample.jpg,False,True,W014
./images/all/1667844027037834466-sample.jpg,1667844027037834466-sample.jpg,False,True,W014
./images/all/1667847626446720514-sample.jpg,1667847626446720514-sample.jpg,False,True,W014
./images/all/1667851227429970490-sample.jpg,1667851227429970490-sample.jpg,False,True,W014
./images/all/1667854826828639651-sample.jpg,1667854826828639651-sample.jpg,False,True,W014
./images/all/1667858426188400809-sample.jpg,1667858426188400809-sample.jpg,False,True,W014
./images/all/1667862026783957696-sample.jpg,1667862026783957696-sample.jpg,False,True,W014
./images/all/1667865627055165226-sample.jpg,1667865627055165226-sample.jpg,False,True,W014
./images/all/1667869228347057170-sample.jpg,1667869228347057170-sample.jpg,False,True,W014
./images/all/1667872826263802745-sample.jpg,1667872826263802745-sample.jpg,False,True,W014
./images/all/1667876425732042522-sample.jpg,1667876425732042522-sample.jpg,False,True,W014
./images/all/1667880035628724656-sample.jpg,1667880035628724656-sample.jpg,False,True,W014
./images/all/1667883626643521391-sample.jpg,1667883626643521391-sample.jpg,False,True,W014
./images/all/1667887228288251695-sample.jpg,1667887228288251695-sample.jpg,False,True,W014
./images/all/1667890825949320901-sample.jpg,1667890825949320901-sample.jpg,False,True,W014
./images/all/1667894427130359657-sample.jpg,1667894427130359657-sample.jpg,False,True,W014
./images/all/1667898026143970602-sample.jpg,1667898026143970602-sample.jpg,False,True,W014
./images/all/1667901625896938576-sample.jpg,1667901625896938576-sample.jpg,False,False,W014
./images/all/1667905229830065341-sample.jpg,1667905229830065341-sample.jpg,False,False,W014
./images/all/1667908826689729982-sample.jpg,1667908826689729982-sample.jpg,False,True,W014
./images/all/1667912426468332485-sample.jpg,1667912426468332485-sample.jpg,False,True,W014
./images/all/1667912455591645977-sample.jpg,1667912455591645977-sample.jpg,False,True,W014
./images/all/1667916026400059984-sample.jpg,1667916026400059984-sample.jpg,False,True,W014
./images/all/1667919626711145059-sample.jpg,1667919626711145059-sample.jpg,False,True,W014
./images/all/1667923227448249836-sample.jpg,1667923227448249836-sample.jpg,False,True,W014
./images/all/1667926827316432493-sample.jpg,1667926827316432493-sample.jpg,False,True,W014
./images/all/1667930426314014725-sample.jpg,1667930426314014725-sample.jpg,False,True,W014
./images/all/1667934026452181147-sample.jpg,1667934026452181147-sample.jpg,False,True,W014
./images/all/1667937633559321869-sample.jpg,1667937633559321869-sample.jpg,False,True,W014
./images/all/1667941227786456127-sample.jpg,1667941227786456127-sample.jpg,False,True,W014
./images/all/1667944827470141243-sample.jpg,1667944827470141243-sample.jpg,False,True,W014
./images/all/1667948432085580761-sample.jpg,1667948432085580761-sample.jpg,False,True,W014
./images/all/1667952029236057977-sample.jpg,1667952029236057977-sample.jpg,False,True,W014
./images/all/1667955627410103170-sample.jpg,1667955627410103170-sample.jpg,False,False,W014
./images/all/1667959227560177790-sample.jpg,1667959227560177790-sample.jpg,False,False,W014
./images/all/1667962827557291247-sample.jpg,1667962827557291247-sample.jpg,False,True,W014
./images/all/1667966435052060942-sample.jpg,1667966435052060942-sample.jpg,False,True,W014
./images/all/1667970026274325276-sample.jpg,1667970026274325276-sample.jpg,False,False,W014
./images/all/1667973626449640210-sample.jpg,1667973626449640210-sample.jpg,False,False,W014
./images/all/1667977229114937956-sample.jpg,1667977229114937956-sample.jpg,False,False,W014
./images/all/1667980830816123716-sample.jpg,1667980830816123716-sample.jpg,False,False,W014
./images/all/1667984426302872336-sample.jpg,1667984426302872336-sample.jpg,False,False,W014
./images/all/1667988026315606049-sample.jpg,1667988026315606049-sample.jpg,False,False,W014
./images/all/1667991626633431817-sample.jpg,1667991626633431817-sample.jpg,False,False,W014
./images/all/1667995228143834470-sample.jpg,1667995228143834470-sample.jpg,False,False,W014
./images/all/1667998826668288497-sample.jpg,1667998826668288497-sample.jpg,False,True,W014
./images/all/1668002426576998558-sample.jpg,1668002426576998558-sample.jpg,False,True,W014
./images/all/1668006026566012322-sample.jpg,1668006026566012322-sample.jpg,False,True,W014
./images/all/1668009626281636315-sample.jpg,1668009626281636315-sample.jpg,False,True,W014
./images/all/1668013226353527323-sample.jpg,1668013226353527323-sample.jpg,False,True,W014
./images/all/1668016826100959225-sample.jpg,1668016826100959225-sample.jpg,False,True,W014
./images/all/1668020424959065457-sample.jpg,1668020424959065457-sample.jpg,False,True,W014
./images/all/1668025018085780030-sample.jpg,1668025018085780030-sample.jpg,False,True,W014
./images/all/1668027647286647227-sample.jpg,1668027647286647227-sample.jpg,False,True,W014
./images/all/1668031249945576235-sample.jpg,1668031249945576235-sample.jpg,False,True,W014
./images/all/1668034867686913406-sample.jpg,1668034867686913406-sample.jpg,False,True,W014
./images/all/1668038456589067983-sample.jpg,1668038456589067983-sample.jpg,False,False,W014
./images/all/1668042029751205608-sample.jpg,1668042029751205608-sample.jpg,False,False,W014
./images/all/1668045629930587763-sample.jpg,1668045629930587763-sample.jpg,False,False,W014
./images/all/1668049256104380816-sample.jpg,1668049256104380816-sample.jpg,False,False,W014
./images/all/1668052839332998902-sample.jpg,1668052839332998902-sample.jpg,False,False,W014
./images/all/1668056443225024167-sample.jpg,1668056443225024167-sample.jpg,False,False,W014
./images/all/1668060029907346878-sample.jpg,1668060029907346878-sample.jpg,False,False,W014
./images/all/1668063638067170930-sample.jpg,1668063638067170930-sample.jpg,False,False,W014
./images/all/1668067264355599318-sample.jpg,1668067264355599318-sample.jpg,False,False,W014
./images/all/1668070859689914234-sample.jpg,1668070859689914234-sample.jpg,False,False,W014
./images/all/1668074430690759408-sample.jpg,1668074430690759408-sample.jpg,False,False,W014
./images/all/1668078034140534765-sample.jpg,1668078034140534765-sample.jpg,False,False,W014
./images/all/1668081661445694765-sample.jpg,1668081661445694765-sample.jpg,False,False,W014
./images/all/1668085246741616955-sample.jpg,1668085246741616955-sample.jpg,False,True,W014
./images/all/1668088855150168748-sample.jpg,1668088855150168748-sample.jpg,False,True,W014
./images/all/1668092448831442895-sample.jpg,1668092448831442895-sample.jpg,False,True,W014
./images/all/1668096048809867885-sample.jpg,1668096048809867885-sample.jpg,False,True,W014
./images/all/1668099627874385400-sample.jpg,1668099627874385400-sample.jpg,False,True,W014
./images/all/1668103249192906361-sample.jpg,1668103249192906361-sample.jpg,False,True,W014
./images/all/1668106847971768344-sample.jpg,1668106847971768344-sample.jpg,False,True,W014
./images/all/1668110447460667257-sample.jpg,1668110447460667257-sample.jpg,False,True,W014
./images/all/1668114045998153292-sample.jpg,1668114045998153292-sample.jpg,False,True,W014
./images/all/1668117645047716697-sample.jpg,1668117645047716697-sample.jpg,False,True,W014
./images/all/1668121239222607080-sample.jpg,1668121239222607080-sample.jpg,False,True,W014
./images/all/1668124851374625860-sample.jpg,1668124851374625860-sample.jpg,False,False,W014
./images/all/1668128441835917595-sample.jpg,1668128441835917595-sample.jpg,False,False,W014
./images/all/1668132027788656050-sample.jpg,1668132027788656050-sample.jpg,False,False,W014
./images/all/1668135631533108242-sample.jpg,1668135631533108242-sample.jpg,False,False,W014
./images/all/1668142832900054517-sample.jpg,1668142832900054517-sample.jpg,False,False,W014
./images/all/1668146434429032830-sample.jpg,1668146434429032830-sample.jpg,False,True,W014
./images/all/1668150048552365343-sample.jpg,1668150048552365343-sample.jpg,False,False,W014
./images/all/1668150068830417382-sample.jpg,1668150068830417382-sample.jpg,False,False,W014
./images/all/1668153621359643259-sample.jpg,1668153621359643259-sample.jpg,False,False,W014
./images/all/1668157221264311284-sample.jpg,1668157221264311284-sample.jpg,False,False,W014
./images/all/1668160833968429974-sample.jpg,1668160833968429974-sample.jpg,False,False,W014
./images/all/1668164422113554133-sample.jpg,1668164422113554133-sample.jpg,False,False,W014
./images/all/1668168020280866698-sample.jpg,1668168020280866698-sample.jpg,False,False,W014
./images/all/1668171619579610588-sample.jpg,1668171619579610588-sample.jpg,False,True,W014
./images/all/1668175220522314333-sample.jpg,1668175220522314333-sample.jpg,False,True,W014
./images/all/1668178819353535482-sample.jpg,1668178819353535482-sample.jpg,False,True,W014
./images/all/1668182420265966457-sample.jpg,1668182420265966457-sample.jpg,False,True,W014
./images/all/1668186021719067859-sample.jpg,1668186021719067859-sample.jpg,False,True,W014
./images/all/1668189623781256940-sample.jpg,1668189623781256940-sample.jpg,False,True,W014
./images/all/1668193221466135051-sample.jpg,1668193221466135051-sample.jpg,False,True,W014
./images/all/1668196824700861605-sample.jpg,1668196824700861605-sample.jpg,False,True,W014
./images/all/1668200423333996519-sample.jpg,1668200423333996519-sample.jpg,False,True,W014
./images/all/1668204021301272255-sample.jpg,1668204021301272255-sample.jpg,False,True,W014
./images/all/1668207620920160989-sample.jpg,1668207620920160989-sample.jpg,False,True,W014
./images/all/1668211221659092004-sample.jpg,1668211221659092004-sample.jpg,False,False,W014
./images/all/1668258019692423953-sample.jpg,1668258019692423953-sample.jpg,True,True,W014
./images/all/1668261619815156204-sample.jpg,1668261619815156204-sample.jpg,True,True,W014
./images/all/1668265221389059798-sample.jpg,1668265221389059798-sample.jpg,True,True,W014
./images/all/1668268820152388507-sample.jpg,1668268820152388507-sample.jpg,True,True,W014
./images/all/1668272421912809968-sample.jpg,1668272421912809968-sample.jpg,True,True,W014
./images/all/1668276021962409400-sample.jpg,1668276021962409400-sample.jpg,True,True,W014
./images/all/1668279621055751660-sample.jpg,1668279621055751660-sample.jpg,True,True,W014
./images/all/1668283222438613357-sample.jpg,1668283222438613357-sample.jpg,True,True,W014
./images/all/1668286823715631546-sample.jpg,1668286823715631546-sample.jpg,True,True,W014
./images/all/1668290420446355478-sample.jpg,1668290420446355478-sample.jpg,True,True,W014
./images/all/1668294019557691010-sample.jpg,1668294019557691010-sample.jpg,True,True,W014
./images/all/1668297619172435047-sample.jpg,1668297619172435047-sample.jpg,True,False,W014
./images/all/1668301222153572537-sample.jpg,1668301222153572537-sample.jpg,True,False,W014
./images/all/1668304820049326978-sample.jpg,1668304820049326978-sample.jpg,True,False,W014
./images/all/1668308419633016615-sample.jpg,1668308419633016615-sample.jpg,True,False,W014
./images/all/1668315621623648131-sample.jpg,1668315621623648131-sample.jpg,True,False,W014
./images/all/1668319225945111274-sample.jpg,1668319225945111274-sample.jpg,True,False,W014
./images/all/1668322821614323833-sample.jpg,1668322821614323833-sample.jpg,True,True,W014
./images/all/1668326421400612964-sample.jpg,1668326421400612964-sample.jpg,True,True,W014
./images/all/1668330019997040226-sample.jpg,1668330019997040226-sample.jpg,True,False,W014
./images/all/1668333621031068404-sample.jpg,1668333621031068404-sample.jpg,True,True,W014
./images/all/1668337220740622392-sample.jpg,1668337220740622392-sample.jpg,True,True,W014
./images/all/1668340820057164774-sample.jpg,1668340820057164774-sample.jpg,True,True,W014
./images/all/1668340839957833546-sample.jpg,1668340839957833546-sample.jpg,True,True,W014
./images/all/1668344420258343333-sample.jpg,1668344420258343333-sample.jpg,True,True,W014
./images/all/1668348021788017991-sample.jpg,1668348021788017991-sample.jpg,True,True,W014
./images/all/1668351620078495460-sample.jpg,1668351620078495460-sample.jpg,True,True,W014
./images/all/1668355229440195867-sample.jpg,1668355229440195867-sample.jpg,True,True,W014
./images/all/1668358821811086571-sample.jpg,1668358821811086571-sample.jpg,True,True,W014
./images/all/1668362422819027952-sample.jpg,1668362422819027952-sample.jpg,True,True,W014
./images/all/1668366021523801952-sample.jpg,1668366021523801952-sample.jpg,True,True,W014
./images/all/1668369620829883657-sample.jpg,1668369620829883657-sample.jpg,True,True,W014
./images/all/1668373222637252207-sample.jpg,1668373222637252207-sample.jpg,True,True,W014
./images/all/1668376820506935644-sample.jpg,1668376820506935644-sample.jpg,True,True,W014
./images/all/1668380424917230820-sample.jpg,1668380424917230820-sample.jpg,True,True,W014
./images/all/1668384020616038926-sample.jpg,1668384020616038926-sample.jpg,True,False,W014
./images/all/1668387620504843638-sample.jpg,1668387620504843638-sample.jpg,True,False,W014
./images/all/1668391221382990034-sample.jpg,1668391221382990034-sample.jpg,True,False,W014
./images/all/1668394821318637558-sample.jpg,1668394821318637558-sample.jpg,True,False,W014
./images/all/1668402026306217592-sample.jpg,1668402026306217592-sample.jpg,True,True,W014
./images/all/1668405620461605155-sample.jpg,1668405620461605155-sample.jpg,True,True,W014
./images/all/1668409223348965490-sample.jpg,1668409223348965490-sample.jpg,True,True,W014
./images/all/1668412823577434840-sample.jpg,1668412823577434840-sample.jpg,True,True,W014
./images/all/1668416420596801433-sample.jpg,1668416420596801433-sample.jpg,True,True,W014
./images/all/1668416435206796533-sample.jpg,1668416435206796533-sample.jpg,True,True,W014
./images/all/1668420021218789519-sample.jpg,1668420021218789519-sample.jpg,True,True,W014
./images/all/1668423622898171056-sample.jpg,1668423622898171056-sample.jpg,True,True,W014
./images/all/1668427223179534047-sample.jpg,1668427223179534047-sample.jpg,True,True,W014
./images/all/1668430824799926636-sample.jpg,1668430824799926636-sample.jpg,True,True,W014
./images/all/1668434421340025661-sample.jpg,1668434421340025661-sample.jpg,True,True,W014
./images/all/1668438020719258117-sample.jpg,1668438020719258117-sample.jpg,True,True,W014
./images/all/1668441621529595999-sample.jpg,1668441621529595999-sample.jpg,True,True,W014
./images/all/1668445220292163063-sample.jpg,1668445220292163063-sample.jpg,True,True,W014
./images/all/1668448824646295953-sample.jpg,1668448824646295953-sample.jpg,True,True,W014
./images/all/1668452421856686423-sample.jpg,1668452421856686423-sample.jpg,True,True,W014
./images/all/1668456022409773541-sample.jpg,1668456022409773541-sample.jpg,True,True,W014
./images/all/1668459620965326059-sample.jpg,1668459620965326059-sample.jpg,True,True,W014
./images/all/1668463220173978640-sample.jpg,1668463220173978640-sample.jpg,True,True,W014
./images/all/1668466822548345455-sample.jpg,1668466822548345455-sample.jpg,True,True,W014
./images/all/1668470420065636760-sample.jpg,1668470420065636760-sample.jpg,True,False,W014
./images/all/1668474019056995371-sample.jpg,1668474019056995371-sample.jpg,True,False,W014
./images/all/1668477621186398619-sample.jpg,1668477621186398619-sample.jpg,True,False,W014
./images/all/1668481219866900514-sample.jpg,1668481219866900514-sample.jpg,True,False,W014
./images/all/1668488423724822628-sample.jpg,1668488423724822628-sample.jpg,True,False,W014
./images/all/1668492021563315914-sample.jpg,1668492021563315914-sample.jpg,True,False,W014
./images/all/1668495621733335743-sample.jpg,1668495621733335743-sample.jpg,True,False,W014
./images/all/1668499222205784338-sample.jpg,1668499222205784338-sample.jpg,True,False,W014
